tax_id	GeneID	GO_ID	Evidence	Qualifier	GO_termPubMed	Category
39947	4331611	GO:0016630	IC	-	protochlorophyllide reductase activity	-	Function
39947	4331612	GO:0009536	RCA	-	plastid	-	Component
39947	4331617	GO:0016020	RCA	-	membrane	-	Component
39947	4331617	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331626	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331630	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331635	GO:0016020	RCA	-	membrane	-	Component
39947	4331637	GO:0016020	RCA	-	membrane	-	Component
39947	4331646	GO:0003677	RCA	-	DNA binding	-	Function
39947	4331646	GO:0005525	RCA	-	GTP binding	-	Function
39947	4331646	GO:0006355	RCA	-	regulation of transcription, DNA-templated	-	Process
39947	4331646	GO:0007264	RCA	-	small GTPase mediated signal transduction	-	Process
39947	4331646	GO:0015031	RCA	-	protein transport	-	Process
39947	4331651	GO:0009536	RCA	-	plastid	-	Component
39947	4331652	GO:0009536	RCA	-	plastid	-	Component
39947	4331653	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331656	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331665	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331666	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331667	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331668	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331671	GO:0016020	RCA	-	membrane	-	Component
39947	4331674	GO:0016020	RCA	-	membrane	-	Component
39947	4331681	GO:0009536	RCA	-	plastid	-	Component
39947	4331689	GO:0009536	RCA	-	plastid	-	Component
39947	4331690	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331692	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331693	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331696	GO:0004674	RCA	-	protein serine/threonine kinase activity	-	Function
39947	4331696	GO:0004713	RCA	-	protein tyrosine kinase activity	-	Function
39947	4331696	GO:0005524	RCA	-	ATP binding	-	Function
39947	4331696	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331696	GO:0006468	RCA	-	protein phosphorylation	-	Process
39947	4331696	GO:0009536	RCA	-	plastid	-	Component
39947	4331703	GO:0016020	RCA	-	membrane	-	Component
39947	4331713	GO:0009536	RCA	-	plastid	-	Component
39947	4331715	GO:0009536	RCA	-	plastid	-	Component
39947	4331717	GO:0016020	RCA	-	membrane	-	Component
39947	4331719	GO:0005737	RCA	-	cytoplasm	-	Component
39947	4331719	GO:0009536	RCA	-	plastid	-	Component
39947	4331719	GO:0015036	RCA	-	disulfide oxidoreductase activity	-	Function
39947	4331719	GO:0022900	RCA	-	electron transport chain	-	Process
39947	4331726	GO:0009536	RCA	-	plastid	-	Component
39947	4331730	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331744	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331745	GO:0006508	RCA	-	proteolysis	-	Process
39947	4331745	GO:0008233	RCA	-	peptidase activity	-	Function
39947	4331745	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331752	GO:0009536	RCA	-	plastid	-	Component
39947	4331753	GO:0009536	RCA	-	plastid	-	Component
39947	4331754	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331756	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331759	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331761	GO:0009536	RCA	-	plastid	-	Component
39947	4331765	GO:0003677	RCA	-	DNA binding	-	Function
39947	4331770	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331772	GO:0009536	RCA	-	plastid	-	Component
39947	4331773	GO:0009536	RCA	-	plastid	-	Component
39947	4331774	GO:0003700	RCA	-	DNA-binding transcription factor activity	-	Function
39947	4331774	GO:0005634	RCA	-	nucleus	-	Component
39947	4331774	GO:0006355	RCA	-	regulation of transcription, DNA-templated	-	Process
39947	4331775	GO:0016020	RCA	-	membrane	-	Component
39947	4331779	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331784	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331788	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331790	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331792	GO:0009536	RCA	-	plastid	-	Component
39947	4331793	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331798	GO:0009536	RCA	-	plastid	-	Component
39947	4331799	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331806	GO:0016020	RCA	-	membrane	-	Component
39947	4331807	GO:0009536	RCA	-	plastid	-	Component
39947	4331824	GO:0009536	RCA	-	plastid	-	Component
39947	4331825	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331825	GO:0016020	RCA	-	membrane	-	Component
39947	4331827	GO:0009536	RCA	-	plastid	-	Component
39947	4331831	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331836	GO:0016020	RCA	-	membrane	-	Component
39947	4331845	GO:0009536	RCA	-	plastid	-	Component
39947	4331852	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331853	GO:0016020	RCA	-	membrane	-	Component
39947	4331854	GO:0009536	RCA	-	plastid	-	Component
39947	4331857	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331865	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331869	GO:0009536	RCA	-	plastid	-	Component
39947	4331871	GO:0009536	RCA	-	plastid	-	Component
39947	4331873	GO:0009536	RCA	-	plastid	-	Component
39947	4331884	GO:0016020	RCA	-	membrane	-	Component
39947	4331897	GO:0009536	RCA	-	plastid	-	Component
39947	4331897	GO:0016020	RCA	-	membrane	-	Component
39947	4331912	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331916	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331925	GO:0016020	RCA	-	membrane	-	Component
39947	4331928	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331929	GO:0016020	RCA	-	membrane	-	Component
39947	4331932	GO:0016020	RCA	-	membrane	-	Component
39947	4331939	GO:0016020	RCA	-	membrane	-	Component
39947	4331942	GO:0009536	RCA	-	plastid	-	Component
39947	4331944	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331945	GO:0016020	RCA	-	membrane	-	Component
39947	4331946	GO:0016020	RCA	-	membrane	-	Component
39947	4331955	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331957	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331958	GO:0009536	RCA	-	plastid	-	Component
39947	4331958	GO:0016020	RCA	-	membrane	-	Component
39947	4331959	GO:0009536	RCA	-	plastid	-	Component
39947	4331968	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331971	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331975	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331977	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331980	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331983	GO:0009536	RCA	-	plastid	-	Component
39947	4331984	GO:0016020	RCA	-	membrane	-	Component
39947	4331986	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331992	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4331997	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4331998	GO:0016020	RCA	-	membrane	-	Component
39947	4332012	GO:0016020	RCA	-	membrane	-	Component
39947	4332016	GO:0016020	RCA	-	membrane	-	Component
39947	4332016	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332017	GO:0016020	RCA	-	membrane	-	Component
39947	4332017	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332018	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332032	GO:0009536	RCA	-	plastid	-	Component
39947	4332033	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332035	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332036	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332040	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332042	GO:0016020	RCA	-	membrane	-	Component
39947	4332043	GO:0009536	RCA	-	plastid	-	Component
39947	4332049	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332050	GO:0016020	RCA	-	membrane	-	Component
39947	4332051	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332057	GO:0016020	RCA	-	membrane	-	Component
39947	4332068	GO:0009536	RCA	-	plastid	-	Component
39947	4332069	GO:0016020	RCA	-	membrane	-	Component
39947	4332070	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332073	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332079	GO:0016020	RCA	-	membrane	-	Component
39947	4332087	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332089	GO:0009536	RCA	-	plastid	-	Component
39947	4332097	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332103	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332107	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332115	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332120	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332125	GO:0016020	RCA	-	membrane	-	Component
39947	4332131	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332136	GO:0009536	RCA	-	plastid	-	Component
39947	4332137	GO:0009536	RCA	-	plastid	-	Component
39947	4332141	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332153	GO:0016020	RCA	-	membrane	-	Component
39947	4332153	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332154	GO:0009536	RCA	-	plastid	-	Component
39947	4332155	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332156	GO:0003700	RCA	-	DNA-binding transcription factor activity	-	Function
39947	4332156	GO:0005634	RCA	-	nucleus	-	Component
39947	4332156	GO:0006355	RCA	-	regulation of transcription, DNA-templated	-	Process
39947	4332158	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332160	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332160	GO:0016020	RCA	-	membrane	-	Component
39947	4332161	GO:0016020	RCA	-	membrane	-	Component
39947	4332175	GO:0004601	RCA	-	peroxidase activity	-	Function
39947	4332182	GO:0016020	RCA	-	membrane	-	Component
39947	4332183	GO:0005215	RCA	-	transporter activity	-	Function
39947	4332183	GO:0006857	RCA	-	oligopeptide transport	-	Process
39947	4332183	GO:0016020	RCA	-	membrane	-	Component
39947	4332186	GO:0016020	RCA	-	membrane	-	Component
39947	4332186	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332187	GO:0006826	IC	-	iron ion transport	-	Process
39947	4332187	GO:0016491	IC	-	oxidoreductase activity	-	Function
39947	4332195	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332196	GO:0009536	RCA	-	plastid	-	Component
39947	4332197	GO:0009536	RCA	-	plastid	-	Component
39947	4332198	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332201	GO:0003677	RCA	-	DNA binding	-	Function
39947	4332201	GO:0005634	RCA	-	nucleus	-	Component
39947	4332201	GO:0006355	RCA	-	regulation of transcription, DNA-templated	-	Process
39947	4332204	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332205	GO:0016020	RCA	-	membrane	-	Component
39947	4332205	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332208	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332216	GO:0009536	RCA	-	plastid	-	Component
39947	4332221	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332223	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332225	GO:0009536	RCA	-	plastid	-	Component
39947	4332226	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332227	GO:0009536	RCA	-	plastid	-	Component
39947	4332228	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332229	GO:0016020	RCA	-	membrane	-	Component
39947	4332231	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332232	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332233	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332239	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332243	GO:0009536	RCA	-	plastid	-	Component
39947	4332245	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332250	GO:0016020	RCA	-	membrane	-	Component
39947	4332255	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332263	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332264	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332267	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332270	GO:0016020	RCA	-	membrane	-	Component
39947	4332274	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332279	GO:0016020	RCA	-	membrane	-	Component
39947	4332282	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332283	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332283	GO:0016020	RCA	-	membrane	-	Component
39947	4332289	GO:0016020	RCA	-	membrane	-	Component
39947	4332289	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332290	GO:0009536	RCA	-	plastid	-	Component
39947	4332290	GO:0016020	RCA	-	membrane	-	Component
39947	4332294	GO:0016020	RCA	-	membrane	-	Component
39947	4332296	GO:0009536	RCA	-	plastid	-	Component
39947	4332300	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332305	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332308	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332309	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332310	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332319	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332320	GO:0009536	RCA	-	plastid	-	Component
39947	4332335	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332336	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332339	GO:0016020	RCA	-	membrane	-	Component
39947	4332340	GO:0009536	RCA	-	plastid	-	Component
39947	4332347	GO:0016020	RCA	-	membrane	-	Component
39947	4332348	GO:0009536	RCA	-	plastid	-	Component
39947	4332350	GO:0009536	RCA	-	plastid	-	Component
39947	4332358	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332359	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332364	GO:0004331	RCA	-	fructose-2,6-bisphosphate 2-phosphatase activity	-	Function
39947	4332364	GO:0005975	RCA	-	carbohydrate metabolic process	-	Process
39947	4332364	GO:0009536	RCA	-	plastid	-	Component
39947	4332369	GO:0004722	RCA	-	protein serine/threonine phosphatase activity	-	Function
39947	4332369	GO:0006470	RCA	-	protein dephosphorylation	-	Process
39947	4332369	GO:0008287	RCA	-	protein serine/threonine phosphatase complex	-	Component
39947	4332378	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332386	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332388	GO:0005739	IC	-	mitochondrion	-	Component
39947	4332388	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332388	GO:0009536	IC	-	plastid	-	Component
39947	4332389	GO:0009536	RCA	-	plastid	-	Component
39947	4332392	GO:0009536	RCA	-	plastid	-	Component
39947	4332396	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332400	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332404	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332405	GO:0009536	RCA	-	plastid	-	Component
39947	4332408	GO:0016020	RCA	-	membrane	-	Component
39947	4332417	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332421	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332422	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332423	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332427	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332428	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332430	GO:0009536	RCA	-	plastid	-	Component
39947	4332431	GO:0009536	RCA	-	plastid	-	Component
39947	4332435	GO:0009536	RCA	-	plastid	-	Component
39947	4332438	GO:0016020	RCA	-	membrane	-	Component
39947	4332443	GO:0009536	RCA	-	plastid	-	Component
39947	4332443	GO:0016020	RCA	-	membrane	-	Component
39947	4332444	GO:0016020	RCA	-	membrane	-	Component
39947	4332445	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332446	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332447	GO:0016020	RCA	-	membrane	-	Component
39947	4332449	GO:0016020	RCA	-	membrane	-	Component
39947	4332453	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332457	GO:0009536	RCA	-	plastid	-	Component
39947	4332466	GO:0009536	RCA	-	plastid	-	Component
39947	4332468	GO:0009536	RCA	-	plastid	-	Component
39947	4332471	GO:0009536	RCA	-	plastid	-	Component
39947	4332473	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332476	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332477	GO:0009536	RCA	-	plastid	-	Component
39947	4332483	GO:0009536	RCA	-	plastid	-	Component
39947	4332486	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332488	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332492	GO:0016020	RCA	-	membrane	-	Component
39947	4332494	GO:0009536	RCA	-	plastid	-	Component
39947	4332496	GO:0009536	RCA	-	plastid	-	Component
39947	4332496	GO:0016020	RCA	-	membrane	-	Component
39947	4332497	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332500	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332500	GO:0016020	RCA	-	membrane	-	Component
39947	4332502	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332509	GO:0009536	RCA	-	plastid	-	Component
39947	4332510	GO:0009536	RCA	-	plastid	-	Component
39947	4332516	GO:0009536	RCA	-	plastid	-	Component
39947	4332532	GO:0009536	RCA	-	plastid	-	Component
39947	4332535	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332540	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332547	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332549	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332551	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332552	GO:0016020	RCA	-	membrane	-	Component
39947	4332562	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332562	GO:0016020	RCA	-	membrane	-	Component
39947	4332563	GO:0009536	RCA	-	plastid	-	Component
39947	4332564	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332569	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332572	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332574	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332587	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332596	GO:0009536	RCA	-	plastid	-	Component
39947	4332598	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332602	GO:0009536	RCA	-	plastid	-	Component
39947	4332603	GO:0009536	RCA	-	plastid	-	Component
39947	4332605	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332612	GO:0009536	RCA	-	plastid	-	Component
39947	4332615	GO:0009536	RCA	-	plastid	-	Component
39947	4332616	GO:0009536	RCA	-	plastid	-	Component
39947	4332617	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332620	GO:0009536	RCA	-	plastid	-	Component
39947	4332622	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332627	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332628	GO:0009536	RCA	-	plastid	-	Component
39947	4332629	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332639	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332646	GO:0016020	RCA	-	membrane	-	Component
39947	4332649	GO:0009536	RCA	-	plastid	-	Component
39947	4332650	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332652	GO:0009536	RCA	-	plastid	-	Component
39947	4332657	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332659	GO:0009536	RCA	-	plastid	-	Component
39947	4332665	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332665	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332668	GO:0016020	RCA	-	membrane	-	Component
39947	4332674	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332681	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332686	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332695	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
39947	4332704	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332708	GO:0016020	RCA	-	membrane	-	Component
39947	4332712	GO:0005739	RCA	-	mitochondrion	-	Component
39947	4332712	GO:0009536	RCA	-	plastid	-	Component
39947	4332713	GO:0009536	RCA	-	plastid	-	Component
39947	4332726	GO:0009536	RCA	-	plastid	-	Component
39947	4332730	GO:0009536	RCA	-	plastid	-	Component
39947	4332733	GO:0031410	RCA	-	cytoplasmic vesicle	-	Component
